Root Cause (Gejala),Impact (Akibat),Tipe Masalah,Confidence (%),Lift Ratio,Support (%),Level Prioritas
ddos,"type, code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"type, ddos, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, ddos","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 168","src-mac, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
src-mac,"code, 168, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"src-mac, 168, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"src-mac, code","r1-core, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"src-mac, r1-core","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"r1-core, code","src-mac, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
src-mac,"r1-core, code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"src-mac, r1-core, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, code","ddos, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ddos, code","icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ddos, code","type, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"icmp, ddos, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
ddos,"icmp, code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ddos, code","131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 131","ddos, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ddos, 131","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"ddos, 131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
ddos,"code, 131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"type, code","ddos, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"type, ddos","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"r1-core, code","ddos, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"r1-core, ddos","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ddos, code","r1-core, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 131","firewall, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"icmp, 168, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, code","r1-core, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"r1-core, code","icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"icmp, r1-core, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"type, code","131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"type, 131","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 131","type, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"type, 131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, firewall","131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"firewall, 131","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, 168","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"firewall, 131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ether1, code","131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 131","ether1, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"ether1, 131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"153, code","131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"153, 131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 192","131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"131, 192, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 168","131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 168","icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"icmp, 192, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"r1-core, ddos, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, code","firewall, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
ddos,"r1-core, code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, code","131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, 131","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 131","icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"icmp, 131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"type, code","icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"type, icmp","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, code","type, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"type, icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, firewall","icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 192","icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"icmp, firewall, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, ether1","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, code","ether1, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ether1, code","icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"icmp, ether1, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"153, code","icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"153, icmp","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"153, icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, 192","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"1000, 133-","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
1000,"code, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"len, 133-","ether1, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
ddos,"133-, detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"153, detected","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"153, 133-","detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
detected,"153, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"153, detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"192, detected","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"192, 133-","detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
detected,"192, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"192, detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"168, detected","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"168, 133-","detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
detected,"168, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"168, detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"r1-core, detected","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"r1-core, 133-","detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"133-, detected","r1-core, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
detected,"r1-core, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"r1-core, detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"proto, len","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"proto, 133-","len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"len, 133-","proto, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
proto,"len, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"ether1, detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
detected,"ether1, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ether1, 133-","detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"131, detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, detected","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, 133-","detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"133-, detected","icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
detected,"icmp, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"icmp, detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"131, detected","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"133-, detected","131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"131, 133-","detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
detected,"131, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"type, detected","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ether1, detected","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"type, 133-","detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"133-, detected","type, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
detected,"type, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"type, detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"firewall, detected","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"firewall, 133-","detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
detected,"firewall, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"firewall, detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"133-, detected","ether1, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
len,"proto, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"proto, len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"1000, 133-","len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"type, 133-","len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"len, 133-","icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
len,"icmp, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"icmp, len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"131, len","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"131, 133-","len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"len, 133-","131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
len,"131, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"131, len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"type, len","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"len, 133-","type, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, len","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
len,"type, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"type, len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"firewall, 133-","len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"firewall, len","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"len, 133-","firewall, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"firewall, len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
len,"firewall, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ether1, len","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ether1, 133-","len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"icmp, 133-","len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
len,"ddos, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"1000, len","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"unknown, len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"len, 133-","1000, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
1000,"len, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"1000, len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
len,"1000, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"unknown, len","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"unknown, 133-","len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"len, 133-","unknown, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
unknown,"len, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
len,"unknown, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"src-mac, len","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"ddos, len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"src-mac, 133-","len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"len, 133-","src-mac, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
src-mac,"len, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
len,"src-mac, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"src-mac, len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ddos, 133-","len, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ddos, len","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"len, 133-","ddos, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
ddos,"len, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"ddos, detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
detected,"ddos, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"1000, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ddos, 133-","detected, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 131","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"131, 133-","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 133-","131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"131, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"code, 131, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"type, code","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"type, 133-","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 133-","type, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"type, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"type, code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, firewall","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"firewall, 133-","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 133-","firewall, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"firewall, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"code, firewall, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ether1, code","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"ether1, 133-","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 133-","ether1, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"ether1, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"ether1, code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"153, code","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"icmp, code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"icmp, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 133-","icmp, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 133-","src-mac, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"code, 1000, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"unknown, code","133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"unknown, 133-","code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
"code, 133-","unknown, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
unknown,"code, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
code,"unknown, 133-, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
133-,"unknown, code, DDOS_ATTACK",DDOS_ATTACK,1.0,2.4097744360902253,0.4149765990639625,HIGH RISK (Certainty)
